struct;co2_ads [mg/g];q_st_co2_ads [kJ/mol];co2_des [mg/g];q_st_co2_des [kJ/mol];n2_ads [mg/g];q_st_n2_ads [kJ/mol]
bzd_29-01-01_29-01-01_29-01-01_29-01-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01;551.1871524989431;7.212839631214153;4.869396145288;5.950264395099951;233.41201979532502;3.3118167514817003
odh_2_02-02-06_4_29-02-06;505.018603998857;6.139145554262973;4.505789758154;5.725889497164961;210.3060148578;3.3448994529526948
cal-d_29-05-09_29-05-09_29-05-09_29-05-09_04-03-09_04-03-09_04-03-09_04-03-09_04-03-09_04-03-09_04-03-09;725.8119468823481;7.0433605105706825;7.073615464372;6.749700639465003;286.719651035398;3.1409291959696297
mgz-x-d_29-04-05_29-04-05_29-04-05_29-04-05_29-04-05_29-04-05_29-04-05_05-02-05_05-02-05_05-02-05_05-02-05_05-02-05_05-02-05_05-02-05_05-02-05_05-02-05_05-02-05_05-02-05;996.3515141129901;5.822824470502875;8.923915111195;4.910688319148671;443.88461919776705;2.98351069516901
zni_29-02-08_06-10-08_07-10-08_06-10-08;340.85495188259995;9.777780234901249;2.5525211008559996;8.395124128997786;85.412083868932;4.451007682517375
bor_14-02-04_29-03-04_None;388.76544782325;7.956209737482864;2.7645542956319997;8.780651035521661;125.05037371543202;3.844587238087907
ctn_18-10-08_29-02-08_None;354.75340995859216;9.548139815055151;3.2677078499040015;8.042786325174372;84.752534476137;4.734362389300099
ofp_36-11-11_28-07-11_29-07-11_None_None;479.8136287888031;14.80401420853982;2.847302598459001;12.437407611508466;58.21634530614999;6.3222049315388755
xlz-a_12-03-09_12-03-09_30-03-09_04-05-09_04-05-09_04-05-09_04-05-09_04-05-09_04-05-09_04-05-09;1255.2093863020539;5.651963057553903;11.640692432198;5.1762453168090925;591.8082409728;2.9133972938859616
bby_29-01-01_29-01-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01;499.26851114233796;7.25400075274375;4.713989885241;7.078082551784296;207.5469618942979;3.2419984380033675
abr_29-02-08_29-02-08_29-02-08_06-10-08_06-10-08_07-10-08;403.669206235503;8.086686178525726;3.733688851698002;6.580912336824351;136.106498338425;3.9379186638973884
cla_29-03-09_29-03-09_29-03-09_29-03-09_04-05-09_04-05-09_04-05-09_04-05-09_04-05-09_04-05-09;731.522863300048;6.135466576547687;6.966783114190002;6.00703142433471;298.39928130933305;3.199863066380342
pbz-b_12-03-09_12-03-09_02-05-09_01-05-09;661.0485505179752;7.487993168108448;6.165661234274999;5.659407475266142;245.559396399244;3.0092171293240293
ths-b-c_12-01-02_33-11-02_None_None;0.0;2.477712651973833;0.0;2.477712651973833;0.0;2.477712651973833
dme_30-03-04_12-03-04_01-02-04_01-02-04_01-02-04_01-02-04_01-02-04;380.74114520224;9.633172733965663;2.8919573627200004;7.298273185271777;111.655241520445;4.1739198450936446
ucn_29-02-06_29-02-06_02-02-06_01-02-06_01-02-06;647.4153758102279;5.787409345021832;5.722260972281999;4.902863282852691;276.234541707483;3.0636285291809404
doh_29-02-06_29-02-06_29-02-06_29-02-06_None_None_None_None_None_None_None;438.761036007312;9.295933434948996;4.289481134128001;8.004346451903512;120.88506326086396;4.0748806658605625
ast_29-02-05_29-02-05_03-04-05_04-04-05;845.3455989631922;7.356965461583817;7.991361825296003;7.0681337716932955;338.54723573671004;3.253233926790595
odg_29-03-04_29-03-04_29-03-04_29-03-04_29-03-04_29-03-04_29-03-04_29-03-04_29-03-04_29-03-04_01-02-04_01-02-04_01-02-04_01-02-04_01-02-04_01-02-04_01-02-04_01-02-04_01-02-04_01-02-04_01-02-04_01-02-04_01-02-04_01-02-04_01-02-04_01-02-04;470.3060425089451;7.662950189012394;3.84325655252;7.544018284145597;170.63695166662694;3.7045061028880766
ctn_36-11-11_30-07-11_None;179.24236893282702;25.94185260506;4.457700096179126;25.631231730219078;18.00364193149713;15.083210795772205
ths-c3_16-03-12_07-12-12_06-12-12;339.3554171781679;25.82705607329185;11.944222627019064;24.13529029006944;38.6691701817525;10.714979275900514
tdc_29-01-01_29-01-01_29-01-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01;647.7879452023982;6.145696917841471;6.103289066966;6.4307272562970725;279.574999399881;3.2123738860997015
med_29-01-01_29-01-01_29-01-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01;474.60202510135804;7.728606341917522;4.284117793351;6.2259315818415075;177.58777613323502;3.4943218317962716
pth_29-03-12_25-12-12_None;461.96670896088;12.385831795421732;3.637791195705;9.953033683415244;74.9534096855745;5.232205390265529
dtd_29-02-04_29-02-04_29-02-04_29-02-04_05-03-04_05-03-04_05-03-04_05-03-04_05-03-04_05-03-04_05-03-04_05-03-04_05-03-04_05-03-04;1248.305533548698;4.918157702673986;11.271077486943;4.232125724993125;630.555154719148;2.796903409376198
pbz-l-l_36-11-11_36-11-11_36-11-11_36-11-11_36-11-11_36-11-11_03-07-11_03-07-11_03-07-11_03-07-11_03-07-11_03-07-11_03-07-11_03-07-11_03-07-11_03-07-11;834.9752388241297;5.446323418982159;7.616429495837997;4.326173782485216;411.4557927035919;2.878630017460474
csk_12-03-12_30-03-12_30-03-12_08-12-12_08-12-12_08-12-12_08-12-12_08-12-12_08-12-12;538.7071165221598;13.455841106347153;4.743852240000002;11.545963163777245;96.95960706808997;4.731315195781678
cem-a_16-02-06_16-02-06_16-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06;205.10918087887995;12.485010900761342;1.69899942209175;10.365475391345287;40.94757657964251;5.691785209799111
mct_17-12-12_17-12-12_17-12-12_02-03-12_02-03-12_02-03-12_02-03-12_02-03-12;691.237451071818;11.298714007730588;6.473290830048;10.570596051747964;173.776449995888;3.3971672405363145
ths-c3_11-03-04_04-02-04_04-02-04;53.32455467817563;31.012252749815712;1.98161683281292;30.945558647523264;3.3430288743647463;15.577882332429528
tdc_29-01-01_29-01-01_29-01-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01;558.72694618957;7.236129691999749;5.2216503343200005;5.803384370585044;243.87949578812396;3.3850078209206065
ntn_31-01-01_29-01-01_29-01-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01;361.403452706076;7.856386561258748;3.3333479389320018;7.247810634866184;120.68358607238206;4.028209614878387
cfc_29-01-01_29-01-01_06-08-01_06-08-01_07-08-01;374.63200826895195;7.8089912531377985;3.4649494858839995;6.511826735936719;132.39924563297004;3.9303561850827062
icc-a_17-12-12_17-12-12_01-03-12_01-03-12_01-03-12_01-03-12;707.9062552486829;14.734852264452385;5.541136805825999;12.748715884425836;94.99985754033598;4.047848021460828
fwe_24-02-08_24-02-08_06-10-08_06-10-08_07-10-08;616.5775540377292;20.62372251457508;6.664861751069785;17.096889338654346;56.99107555076797;8.387264891923223
fog-a_16-02-08_16-02-08_16-02-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08;1016.2645917801863;4.610421067709743;9.005495800553;3.970739561555425;520.2997094349912;2.83724580248321
cmd_29-03-12_29-03-12_29-03-12_29-03-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12;610.923003856782;9.686474022849016;5.560930034004;9.31771805563052;188.504492753484;3.72637386688572
twt-b_12-01-01_21-08-01_None_None;167.40512984284814;23.812874699479337;2.108257613699375;18.432293104507025;17.56624696298188;9.841604266197663
bcv_29-03-12_29-03-12_07-12-12_06-12-12_06-12-12;569.7492273462949;10.057081604974307;5.3758320771399974;9.659208525957622;155.081618874792;3.738554392893049
srs-c3_34-11-10_02-06-10_02-06-10;447.7192289934218;28.299754768384577;8.225050910463375;22.26431491837939;34.995681321940495;9.979625630986249
bam_29-04-05_29-04-05_02-02-05_02-02-05_02-02-05_02-02-05_02-02-05_02-02-05_02-02-05;811.127556100874;6.8110659033999275;7.596943328738999;6.076293516043915;331.896452380582;2.930242927692734
zeb_29-02-08_29-02-08_31-02-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08;493.4147867546479;7.529134613135599;4.348202759528;6.472353402397388;183.86252283365997;3.5663064021433097
icv_31-02-06_29-02-06_29-02-06_29-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06;395.787255427008;7.705743087047416;4.1891115096;6.303929166888943;143.007265910366;3.488501349124903
pbz-b_23-08-01_23-08-01_01-01-01_02-01-01;563.1859414643329;5.8737789601990364;5.203606112276001;4.251206614972643;250.67624429741988;3.155612050796955
ths-c3_11-01-01_06-08-01_07-08-01;576.4365791287578;16.37947313701634;3.054689142056501;10.587358239702372;62.78026313743776;6.866099698453736
twt-b_16-01-03_35-11-03_None_None;620.3482515771287;16.69958501766003;4.702846841728752;14.484760837556848;60.55047487019689;7.142849273327638
ths-b-c+_36-11-11_36-11-11_01-07-11_01-07-11;240.48029487932152;22.97098174038489;4.306306343669998;17.897024001536018;27.039773887654682;10.56155126192616
zea_29-02-06_29-02-06_29-02-06_31-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06;678.4021123745449;5.944921947807108;6.213666656900001;4.910588774523663;313.44879886808997;3.1624405343274504
dtd_28-02-06_29-02-06_29-02-06_29-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06;1073.6597425619098;4.731598303038778;10.063920765022;4.33148562157018;534.045253017044;2.739753288969351
het_30-01-02_12-01-02_33-11-02_None_None;491.3771445377479;25.564881056563138;5.4871751367252495;18.114663036138435;37.39348919666801;9.30802600065549
ffc-a_21-12-12_21-12-12_21-12-12_21-12-12_01-03-12_01-03-12_01-03-12_01-03-12_01-03-12_01-03-12_01-03-12;1287.7856572835901;6.418288805946716;12.256376021902001;6.1239670113401745;611.6092396129039;2.8123947073632416
dia-b3++_29-01-01_29-01-01_30-01-01_06-08-01_06-08-01;309.0917921723;8.549297620970153;2.5425292581915;7.1032194144433305;98.0876153411055;4.044350648844978
tdd_29-01-01_29-01-01_29-01-01_29-01-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01;978.6018711178713;5.1608039044464675;9.185978772486001;3.5133654711233153;493.92829631522306;2.876072569027015
xik_29-03-09_31-03-09_01-05-09_01-05-09_01-05-09;654.0274346905751;7.73124043547017;6.118087695962;6.828611362580268;241.34533585312505;3.3916788690494344
bcy_29-02-06_29-02-06_01-02-06_01-02-06_01-02-06_02-02-06;635.811975083407;7.1297956547145445;5.902868077575;4.57679740969609;267.70274292274996;3.1797536646339215
cla_29-03-12_29-03-12_29-03-12_29-03-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12;504.3264657282842;11.732535211803038;4.776702327924;10.368585479713964;123.64912245033;4.1367509189297245
sty-a_13-03-12_13-03-12_13-03-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12;1337.360376660972;4.349041221010726;12.315959506775998;4.764746352843399;663.275909348934;3.0641167611785227
tdd_29-05-09_29-05-09_29-05-09_29-05-09_01-03-09_01-03-09_01-03-09_01-03-09_01-03-09_01-03-09_01-03-09_01-03-09_01-03-09_01-03-09_01-03-09_01-03-09;1174.421929460175;5.179897090054861;10.796432945759998;5.119416146640648;553.0811873501381;2.9443855484731776
unf_29-02-08_07-10-08_07-10-08_06-10-08;358.15746577175787;9.259815274478374;3.1855096273799997;7.689026999900197;96.04419774405396;4.155211189262015
bpr_11-01-01_11-01-01_09-08-01_09-08-01;359.489647786678;10.495077167702444;3.0691649618559995;9.082801621673967;90.32866206380602;4.740404986202912
bby_29-03-09_29-03-09_01-05-09_01-05-09_01-05-09_01-05-09_01-05-09_01-05-09;869.546637331842;6.783151443355255;8.579308322435999;6.258947635978659;376.82900830657593;3.1097305867297527
bzd_29-02-06_31-02-06_29-02-06_29-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06;1206.987125957205;5.450439935560881;11.395706025843005;4.140383017603613;622.0867405394;2.8701235519654604
mep_29-02-04_29-02-04_29-02-04_02-03-04_02-03-04_02-03-04_02-03-04;394.94506862855695;8.009270735651777;3.5324408492640003;6.970054342003966;141.234359743185;3.4924257631963864
wut_29-01-01_29-01-01_10-08-01_10-08-01_10-08-01;406.72857819825;7.395561520301793;3.9769016534939983;6.84177075968643;144.88271130083402;4.00947155345021
bao_29-02-08_29-02-08_06-10-08_07-10-08_07-10-08;410.07582093182;8.22066983223063;3.9654300412440007;8.208444885085585;138.54604092219796;3.9617661701767934
mtn_30-02-06_30-02-06_30-02-06_02-02-06_01-02-06_01-02-06_01-02-06;412.670580629934;6.987631286814753;3.5328173286450015;6.238128878766856;151.92772594750798;3.4980060063852054
isg_28-02-06_28-02-06_28-02-06_28-02-06_28-02-06_28-02-06_28-02-06_28-02-06_None_None_None_None_None_None_None_None_None_None_None_None;393.15403466068506;9.133287064808123;3.3478299888699983;7.809249452135543;110.68809469820404;4.082367541079228
ths-c3_12-01-01_07-08-01_07-08-01;0.00271854563112;8.217306613932006;0.0;2.477712651973833;0.0017304378868800002;0.6748110264971122
pyo-a_14-03-12_14-03-12_14-03-12_14-03-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12;1554.2036997350724;4.375235699016384;14.422554653839999;3.929055304710962;807.5962592634718;2.8081137908280867
ofp_12-02-04_29-02-04_29-02-04_02-03-04_02-03-04;362.6939047114621;7.669650342285651;3.990588444834001;6.879539992557555;121.99790111189999;3.7474237865646405
jsd_31-03-12_29-03-12_29-03-12_06-12-12_06-12-12_06-12-12_06-12-12;524.6556052339321;10.284182976135977;3.763195402876;11.470452379373016;113.37299953918402;4.0318570017382305
law_16-02-06_16-02-06_01-02-06_01-02-06_01-02-06;839.4195978087221;4.958163674252753;7.567010893217997;4.173379891123832;409.50401505954596;3.122240589719025
sdt_29-02-06_29-02-06_05-02-06_05-02-06_05-02-06;918.9342274968809;5.482876029618436;8.477960660343;4.470819650937633;436.28430596279105;2.8406820938911572
bbo_31-03-09_29-03-09_01-05-09_01-05-09_01-05-09_01-05-09;864.8071357633052;6.67045259225474;8.004658901616999;5.774036437446375;371.21334029391807;3.0552843510844236
ths-c3_17-10-08_01-02-08_02-02-08;31.11720578224188;27.369175370224422;0.6445232997844801;27.535333465261427;2.7732697128931214;14.574695134220734
tdc_29-02-08_29-02-08_29-02-08_10-10-08_10-10-08_10-10-08_10-10-08_10-10-08_10-10-08_10-10-08_10-10-08_10-10-08;812.453005935936;4.898687125973502;7.611994833987999;4.476251663238703;382.59474177720614;3.0461982906793814
mep_29-02-04_29-02-04_29-02-04_01-03-04_01-03-04_01-03-04_01-03-04;477.248345148912;7.8955594619073395;4.212581354928002;6.451784029957986;172.22842659554397;3.5157550651334044
bcv_29-02-08_29-02-08_07-10-08_07-10-08_06-10-08;461.0141767340341;8.035822962586385;4.071535752130001;6.350110664388622;169.733384777096;3.498977157961837
eta-c_16-03-09_02-05-09_01-05-09;364.5201491555298;19.134524600468204;4.505790834460009;18.719367091205573;33.76797478724695;7.930550053682232
qtz-b_29-01-01_30-01-01_07-08-01;285.62952736179903;9.22076857067139;3.2882993749932496;9.263448541254926;75.428543056444;4.8731640285016695
bcx_29-02-06_29-02-06_03-02-06_03-02-06_04-02-06_03-02-06;686.1706680975999;6.436205700723217;6.031228605919996;4.724372869558297;300.632760440962;3.2186992094705147
xik_29-02-06_31-02-06_02-02-06_01-02-06_01-02-06;588.8677797791878;6.820807946224162;5.384175519659999;5.283855994694125;245.207671467998;3.1012779895667566
med_29-04-05_29-04-05_29-04-05_03-02-05_03-02-05_03-02-05_03-02-05_03-02-05_03-02-05_03-02-05;869.994740675304;6.673703885809203;8.140322715432001;5.96456813112728;354.30912508833006;2.910126058583294
cag-b_29-03-04_30-03-04_01-02-04_01-02-04_01-02-04_01-02-04;388.33231572303987;9.251287238361424;4.1317888373119995;7.864381961094493;122.79306450525999;3.974058317256436
bzd_29-02-06_31-02-06_29-02-06_29-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06;793.3785519042889;5.287957387270977;7.345594635028;4.1651884277956315;382.9713892985559;2.9758984592759408
unp_29-03-12_06-12-12_07-12-12_06-12-12;551.3121720194598;10.690975811563217;5.3332431065420005;8.413412352463128;150.71587893917703;3.589291090954158
dnr-a_16-03-09_16-03-09_16-03-09_16-03-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09;2022.815895157;4.4755794008664695;18.603953698399998;3.4170455908984136;1101.9422270905761;2.6832294015446374
mog-c_31-03-04_29-03-04_02-02-04_02-02-04;309.673186887575;9.458634608012447;2.5934942371000003;8.902115854151418;74.89093843283501;4.541707570946697
srs-a_15-02-05_04-04-05_03-04-05;5476.547675039618;3.5119443083589372;50.02872390603001;3.0450584468952724;3173.853239434433;2.5694127116375185
epp-a_11-01-01_11-01-01_11-01-01_11-01-01_06-08-01_06-08-01_06-08-01_06-08-01_06-08-01_06-08-01_06-08-01;587.964700549584;5.6610229754582395;5.65808326428;5.309951390860163;266.180377388018;3.1703229675649665
dnr-a_21-12-12_21-12-12_21-12-12_21-12-12_02-03-12_02-03-12_02-03-12_02-03-12_02-03-12_02-03-12_02-03-12_02-03-12;1340.4764382710339;6.532782424267687;12.266349809092002;5.029108544981193;661.300537328332;2.7869886200783536
bbo_31-01-01_29-01-01_07-08-01_07-08-01_07-08-01_07-08-01;507.8757421293659;6.76388533250486;4.4652862172939995;5.795231517079433;206.031506487912;3.3798393902783452
pth_30-01-01_25-08-01_None;346.40661211964994;12.75523760452726;2.6263507846980003;9.254911464457999;59.693112582082;5.723695811394094
edi_29-01-01_29-01-01_07-08-01_06-08-01_07-08-01;415.99570078177203;7.415356171447049;2.4002181338760007;6.089724726829389;152.137975127776;3.738102625278616
csp_28-03-12_28-03-12_29-03-12_06-12-12_06-12-12_06-12-12_06-12-12_06-12-12_06-12-12_06-12-12;536.081418769134;9.77795637281592;4.721700097002;9.815162597934846;134.47081005824498;3.6319661008211233
bao_29-02-08_29-02-08_06-10-08_06-10-08_06-10-08;439.35096632849195;7.331448432250147;3.934891298186;7.439685226709843;144.710006078556;3.595554239307797
boe_36-11-11_13-07-11_02-07-11_None;362.07393769487885;12.675923259499765;2.2807807098890005;9.395408471521225;63.25172231570776;5.678950033429054
cal-d_29-01-01_29-01-01_29-01-01_29-01-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01;514.6198845158249;6.469057585524636;4.6027547784900005;5.787856780804516;210.24421263784902;3.697073607157406
msd_29-01-01_29-01-01_29-01-01_29-01-01_29-01-01_29-01-01_29-01-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01;447.93415578577805;7.746162774290215;3.994435648857;6.6470622710172895;161.80089932650802;3.5155589853676075
dtd_29-01-01_29-01-01_29-01-01_29-01-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01;542.4066987974679;6.507250304128514;5.1866839258979995;6.164884660719773;232.550583936774;3.2904823849517277
edi_29-02-08_29-02-08_07-10-08_07-10-08_07-10-08;429.977466613266;8.52970722751778;5.120266085142;7.577310110836698;139.82792128194205;3.5931718640700026
sat_29-05-09_29-05-09_04-03-09_04-03-09_04-03-09_04-03-09_04-03-09_04-03-09_04-03-09;777.758164702645;7.001190712422009;7.3711106248150005;6.300796886150419;324.518682771792;3.3714273711851637
abr_29-01-01_29-01-01_29-01-01_08-08-01_08-08-01_09-08-01;424.9912487204129;7.995602467156996;3.574472138726;6.381901590064968;147.484162935692;3.666557020121095
itv_29-03-12_29-03-12_06-12-12_07-12-12;465.255374507232;12.28371326357642;4.3053061051184995;10.584146255469594;82.573196151921;4.533940983788273
upd_25-12-12_02-03-12_02-03-12_02-03-12;419.969733108368;10.075680655667787;3.5693997641839985;9.26995552773822;107.82048443607;3.8404406975882823
nbo-a_14-05-09_01-03-09_02-03-09;1600.6042655136564;5.078563743308731;13.594415457683995;3.8216780717868732;836.1127872951497;2.68392333487371
utq_33-11-02_04-01-02_04-01-02_04-01-02;75.196791564318;27.632050442229108;6.2844580846259985;23.10462859794457;16.17917533848125;13.317441956968832
